Date,Close
2021-09-08,283.6221008300781
2021-09-09,281.2560119628906
2021-09-10,280.139892578125
2021-09-13,281.1221008300781
2021-09-14,281.8809814453125
2021-09-15,284.1132507324219
2021-09-16,288.26507568359375
2021-09-17,287.2383117675781
2021-09-20,283.2203063964844
2021-09-21,289.6490173339844
2021-09-22,286.8811340332031
2021-09-23,288.7115173339844
2021-09-24,286.568603515625
2021-09-27,282.0595397949219
2021-09-28,270.6753845214844
2021-09-29,273.7558898925781
2021-09-30,277.4166259765625
2021-10-01,273.66650390625
2021-10-04,276.34515380859375
2021-10-05,279.6934509277344
2021-10-06,277.327392578125
2021-10-07,282.9971008300781
2021-10-08,282.2381591796875
2021-10-11,283.4881591796875
2021-10-12,280.2292175292969
2021-10-13,287.506103515625
2021-10-14,288.7115173339844
2021-10-15,293.7562561035156
2021-10-18,297.8635559082031
2021-10-19,299.113525390625
2021-10-20,297.6402587890625
2021-10-21,298.17596435546875
2021-10-22,302.41717529296875
2021-10-25,304.15826416015625
2021-10-26,306.07794189453125
2021-10-27,303.6672058105469
2021-10-28,307.9083557128906
2021-10-29,314.4263610839844
2021-11-01,313.7120361328125
2021-11-02,318.7568054199219
2021-11-03,326.6140441894531
2021-11-04,332.46246337890625
2021-11-05,323.89080810546875
2021-11-08,329.2926940917969
2021-11-09,327.95343017578125
2021-11-10,326.3016052246094
2021-11-11,328.7569580078125
2021-11-12,327.37298583984375
2021-11-15,331.3016662597656
2021-11-16,335.3196105957031
2021-11-17,336.4357604980469
2021-11-18,335.8107604980469
2021-11-19,335.4089660644531
2021-11-22,331.39093017578125
2021-11-23,323.3551330566406
2021-11-24,321.301513671875
2021-11-25,321.43536376953125
2021-11-26,318.0871276855469
2021-11-29,319.5157165527344
2021-11-30,314.60491943359375
2021-12-01,317.9085693359375
2021-12-02,313.35491943359375
2021-12-03,314.4263610839844
2021-12-06,316.3460388183594
2021-12-07,324.2926330566406
2021-12-08,329.7391052246094
2021-12-09,335.1856689453125
2021-12-10,335.2750244140625
2021-12-13,340.23046875
2021-12-14,331.7034912109375
2021-12-15,337.9535827636719
2021-12-16,343.9358825683594
2021-12-17,341.4804992675781
2021-12-20,301.4350280761719
2021-12-21,310.8995056152344
2021-12-22,321.7479248046875
